id,date,username,tweets
1660879496529219586,2023-05-23 05:25:04+00:00,Media Indonesia,"Sejak pandemi covid-19, cakupan imunisasi rabies untuk anjing atau hewan penular rabies di Flores dan Lembata sangat rendah.  https://t.co/eS68pDdDZ9"
